,type,text,logit_value,pred_value,logit_score,pred_score,label_name
26,本文,彼は眼を開けた。,0.661766767501831,0.553135097026825,0.661766767501831,0.553135097026825,POSITIVE
27,本文,大きな樹の幹が微暗い中に見えていた。,1.0302232503890991,0.662040650844574,0.0,0.0,NEUTRAL
28,本文,彼は自分は壑の中へ墜ちたが運好く死なずにいるな、と思いだした。,0.8106337189674377,0.5037351846694946,0.0,0.0,NEUTRAL
29,本文,そう思うと彼の心に喜びが湧いてきた。,2.1670796871185303,0.8547340631484985,2.1670796871185303,0.8547340631484985,POSITIVE
30,本文,余裕のできたその心には、虎に噛まれようとしていた僕のむごたらしい姿も映ってきた。,1.780570149421692,0.7603617310523987,1.780570149421692,0.7603617310523987,POSITIVE
31,本文,杜陽は体を起そうとした。,0.5421291589736938,0.49603110551834106,0.0,0.0,NEUTRAL
32,本文,体の下には朽葉が木綿の厚い蒲団を敷いたように柔かく積み重なっていて、突いた手に力が入らなかった。,1.2294050455093384,0.5380359888076782,0.0,0.0,NEUTRAL
33,本文,彼は注意して起きながら、この朽葉の上へ墜ちたから怪我もしなかったのだと思った。,1.140201449394226,0.6310238242149353,1.140201449394226,0.6310238242149353,POSITIVE
34,本文,杜陽は四辺に眼をやった。,0.5947887897491455,0.5122485756874084,0.0,0.0,NEUTRAL
35,本文,大木がいちめんに生えて下の方は微暗かったが、梢の方の枝と枝との間には明るい空があって、そそり立った山の尖りが見えていた。,1.1046255826950073,0.6177421808242798,0.0,0.0,NEUTRAL
36,本文,枝には風があった。,1.1700177192687988,0.5555712580680847,0.0,0.0,NEUTRAL
37,本文,杜陽はどうして道のある処へ出たものだろうと思って注意した。,0.8770138621330261,0.5982012152671814,0.0,0.0,NEUTRAL
38,本文,其処は険しい切り断った瓶の底のような壑の底で、翅のないかぎりあがって往くというようなことは想像にも及ばなかった。,1.3593922853469849,0.7305795550346375,0.0,0.0,NEUTRAL
39,本文,彼が折角無事であったことを喜んだのも束の間の喜びであった。,2.4279754161834717,0.891383707523346,2.4279754161834717,0.891383707523346,POSITIVE
40,本文,四辺が一層暗くなってきた。,1.1090370416641235,0.7209946513175964,0.0,0.0,NEUTRAL
41,本文,杜陽はおどろいて梢のほうを見た。,0.7170743346214294,0.5860793590545654,0.0,0.0,NEUTRAL
42,本文,陽が暮れて碧い空が燻ぼり、山の尖りももう見えなかった。,0.49591654539108276,0.4566546380519867,-0.49591654539108276,-0.4566546380519867,NEGATIVE
43,本文,其処には一つの石が犬の蹲ったように朽葉の中から頭をだしていた。,0.7741581797599792,0.5012310147285461,0.0,0.0,NEUTRAL
44,本文,彼はその石へ崩れるように腰をかけた。,0.42676249146461487,0.4760480225086212,0.0,0.0,NEUTRAL
45,本文,風が凪いでしまって渓河の音が耳についてきた。,0.6444597840309143,0.5359319448471069,0.0,0.0,NEUTRAL
46,本文,杜陽は起きあがった。,0.49993571639060974,0.43512997031211853,0.49993571639060974,0.43512997031211853,POSITIVE
47,本文,彼は其処にいるにしても猛獣毒蛇の恐れがあった。,0.7781612277030945,0.5556602478027344,0.0,0.0,NEUTRAL
48,本文,往くとしたなら猛獣毒蛇の恐れのうえに断崖絶壁の恐れがあったが、しかしそれには径を見つけ、人家を見つけるという万一を僥倖せられないこともなかった。,1.4332767724990845,0.6556273102760315,1.4332767724990845,0.6556273102760315,POSITIVE
49,本文,杜陽はとぼとぼ朽葉の上を踏んで往った。,0.9191301465034485,0.6414817571640015,0.0,0.0,NEUTRAL
50,本文,燈の光のような光がちらちらと樹の間から見えた。,0.7370025515556335,0.5360540747642517,0.0,0.0,NEUTRAL
51,本文,赤味を帯びたほっかりしたその光は、燈の光より他の光ではないと思った。,1.2397491931915283,0.7330381274223328,0.0,0.0,NEUTRAL
52,本文,彼は甦ったように喜んで歩いた。,1.3015365600585938,0.6666629314422607,1.3015365600585938,0.6666629314422607,POSITIVE
53,本文,林の樹はすぐなくなって燈の光がはっきり見えてきた。,0.6411938667297363,0.4779869019985199,0.6411938667297363,0.4779869019985199,POSITIVE
54,本文,其処は四辺がきれいに開けていた。,0.9746206402778625,0.6070753335952759,0.0,0.0,NEUTRAL
55,本文,燈の光は其処に人家の塀らしいものをぼんやりと映しだした。,0.6151636242866516,0.5111848711967468,0.0,0.0,NEUTRAL
56,本文,杜陽は真直に歩いて往った。,0.7522326111793518,0.4773657023906708,0.0,0.0,NEUTRAL
57,本文,大きな邸宅の門が見えて、その燈の光の出ている門傍の小座敷もはっきり見えてきた。,1.497752070426941,0.7306403517723083,1.497752070426941,0.7306403517723083,POSITIVE
58,本文,彼は行商をして往き暮れて時どきそうした家へ宿を取っているので、其処へ宿を頼みに往くということはあまり苦にもならなかった。,1.7040959596633911,0.738447368144989,1.7040959596633911,0.738447368144989,POSITIVE
59,本文,杜陽は小座敷の前へ往って中を覗き込みながら扉を叩いた。,0.6194925904273987,0.5104005932807922,0.0,0.0,NEUTRAL
60,本文,「もし、もし、しょうしょうお願いいたします」,0.8381521105766296,0.5433350801467896,0.0,0.0,NEUTRAL
61,本文,中から年とった男の声がした。,0.823517918586731,0.6564840078353882,0.0,0.0,NEUTRAL
62,本文,「何人だ、何人だ、この夜更けに、何の用だ」,0.46954527497291565,0.4812636375427246,-0.46954527497291565,-0.4812636375427246,NEGATIVE
63,本文,杜陽は言った。,0.8054901957511902,0.5862708687782288,0.0,0.0,NEUTRAL
64,本文,「壑の中へ墜ちて、困っておる者でございます」,0.7452561855316162,0.569881796836853,-0.7452561855316162,-0.569881796836853,NEGATIVE
65,本文,「なに、壑の中に墜ちて困ってる」,1.2173902988433838,0.6716753244400024,-1.2173902988433838,-0.6716753244400024,NEGATIVE
66,本文,中の声は驚いたように言ったが、それといっしょに扉が開いて髪の長い痩せた男が顔をだした。,0.3757401704788208,0.44176027178764343,0.0,0.0,NEUTRAL
67,本文,「壑へ墜ちたって、それじゃお前さんは、他から来たのじゃな、どうして、ここへ来られたのじゃ」,0.6097759008407593,0.48450952768325806,-0.6097759008407593,-0.48450952768325806,NEGATIVE
68,本文,「この山の上の道をあるいておりますと、虎が出てきて僕を噛もうとしましたから、逃げようとする拍子に、足を踏みそこなって、この壑の中へ墜ちましたが、運好く落葉の上へ墜ちましたから、すこしも怪我はしませんでした」,2.2158381938934326,0.8399866223335266,2.2158381938934326,0.8399866223335266,POSITIVE
69,本文,痩せた男は何か思いだしたようにして眼を瞠った。,0.564797043800354,0.5409125685691833,0.0,0.0,NEUTRAL
70,本文,「それじゃ、あなたは、杜陽さんでございますね」,0.6607699990272522,0.4939115047454834,0.0,0.0,NEUTRAL
71,本文,杜陽は驚いた。,0.6759999394416809,0.5724304914474487,0.0,0.0,NEUTRAL
72,本文,「どうして、それが判ります、私は杜陽ですが」,0.7651882171630859,0.5571060180664062,0.0,0.0,NEUTRAL
73,本文,「家の旦那様が、あなたのいらっしゃるのをお待ちかねでございます、さ、どうか、暫く此処でお休みください、申しあげてまいりますから」,1.015629768371582,0.6510255336761475,0.0,0.0,NEUTRAL
74,本文,痩せた男は体を片寄せて杜陽の入るのを待っていた。,0.7597582340240479,0.4770411252975464,0.7597582340240479,0.4770411252975464,POSITIVE
75,本文,「そうですか」,1.3265811204910278,0.6039395332336426,0.0,0.0,NEUTRAL
76,本文,杜陽は不思議でたまらなかったが、痩せた男が自分の入るのを待っているので立っているわけにもゆかなかった。,1.2912520170211792,0.7200656533241272,0.0,0.0,NEUTRAL
77,本文,彼はそのまま内へ入ったが依然としてその意味は判らなかった。,1.3239351511001587,0.6973877549171448,0.0,0.0,NEUTRAL
78,本文,「どうぞ、暫く此処でお休みくださいませ」,0.6395134925842285,0.4891989231109619,-0.6395134925842285,-0.4891989231109619,NEGATIVE
79,本文,痩せた男は其処にある牀に手をさしながら内の方へ顔を向けて言った。,0.6766579747200012,0.5713359713554382,0.0,0.0,NEUTRAL
80,本文,「婆さん、婆さん、早く来てくれ、お客さんがいらしたのだよ」,0.6607260704040527,0.5337510108947754,0.6607260704040527,0.5337510108947754,POSITIVE
81,本文,杜陽は牀に腰をかけた。,0.5932896733283997,0.5224635004997253,0.0,0.0,NEUTRAL
82,本文,室の一方の扉が開いてずんぐりした年取った女が入ってきた。,1.0901315212249756,0.5333680510520935,-1.0901315212249756,-0.5333680510520935,NEGATIVE
83,本文,「お客さんがいらしたから、俺は旦那様に申しあげてくる、それまでお前は、お客さんのお相手をするがいい、いいか、そそうのないように気をつけろよ」,0.6811425685882568,0.49408653378486633,0.6811425685882568,0.49408653378486633,POSITIVE
84,本文,痩せた男は女房と擦れ違うようにして外へ出て往った。,0.7358022928237915,0.5415900349617004,0.0,0.0,NEUTRAL
85,本文,杜陽はその女にこの家のことを聞いてみようかとおもったが、みょうに口が渋って詞が出なかった。,1.0922850370407104,0.5970421433448792,0.0,0.0,NEUTRAL
86,本文,しかし、この不思議な自分が壑底に墜ちるのを待っていたという一家の素性を、どうかして知りたいという欲望は、火のように熾烈を極めていた。,0.9848250150680542,0.5521999597549438,0.9848250150680542,0.5521999597549438,POSITIVE
87,本文,彼はふと此処は人間界でなくて、人がよくいう仙境か何かではあるまいか、それでなくて自分が此処へくることまで判っているはずはないと思いだした。,0.9971210360527039,0.6423532366752625,0.0,0.0,NEUTRAL
88,本文,それにしても、いかにも珍客を待ちかねているようにしているのは、どういうわけであろうかと彼はまた思った。,1.0106130838394165,0.6364052295684814,0.0,0.0,NEUTRAL
89,本文,扉が開いて※紗燈を持った少年を伴れて痩せた男が入ってきた。,0.647834300994873,0.4976271390914917,0.0,0.0,NEUTRAL
90,本文,燭の燈は杜陽の眼にひどくきれいに見えた。,0.8263907432556152,0.5637969374656677,0.8263907432556152,0.5637969374656677,POSITIVE
91,本文,「どうもお待たせいたしました。,0.7999866008758545,0.6164667010307312,0.7999866008758545,0.6164667010307312,POSITIVE
92,本文,旦那様が、お待ちかねでございます、さあどうぞ、此方へおいでくださいますように」,0.8314710259437561,0.5403379797935486,0.0,0.0,NEUTRAL
93,本文,痩せた男は急いできたと見えて呼吸をはずましていた。,0.6332265734672546,0.4796503484249115,0.0,0.0,NEUTRAL
94,本文,「そうですか、旦那はどうした方ですか」,1.1698408126831055,0.5198752880096436,0.0,0.0,NEUTRAL
95,本文,杜陽は起ちながら言った。,0.6961349844932556,0.5658706426620483,0.0,0.0,NEUTRAL
96,本文,「いらしてくださいますなら、すぐお判りになります、さあどうぞ」,0.8605870604515076,0.6155530214309692,0.0,0.0,NEUTRAL
97,本文,痩せた男と※紗燈の少年が往きかけるので、杜陽は随いて往ったが気がわくわくしておちつかなかった。,1.3008921146392822,0.7130025625228882,0.0,0.0,NEUTRAL
98,本文,朱塗の門を入ると大きな建物がきた。,0.797782838344574,0.5209080576896667,0.0,0.0,NEUTRAL
99,本文,それは王侯の邸宅といってもいい建物で、柱にも楹にもいちめんに彫刻のしてあるのが見られた。,1.4305075407028198,0.7285937666893005,1.4305075407028198,0.7285937666893005,POSITIVE
100,本文,其処には昼のように燈の光が漂うていて、傍を使用人達が往ったり来たりしていた。,0.818731963634491,0.5936409831047058,0.0,0.0,NEUTRAL
101,本文,杜陽が気が注いてみると、たくさんの者が柱の陰や庭の隅に集まって此方を覗くようにしているのが見えた。,0.9318131804466248,0.5795910358428955,0.0,0.0,NEUTRAL
102,本文,白粉をつけて眉ずみをした女の顔が重なって、それが笑声をして囁きあっている処もあった。,1.0925854444503784,0.7282141447067261,0.0,0.0,NEUTRAL
103,本文,杜陽は気おくれがして歩けなかった。,0.9197681546211243,0.5184307098388672,0.0,0.0,NEUTRAL
104,本文,「此方で澡豆をさしあげます」,0.21257588267326355,0.4066327214241028,0.21257588267326355,0.4066327214241028,POSITIVE
105,本文,痩せた男は一室の扉を開けて入った。,0.4380088150501251,0.4458359181880951,0.4380088150501251,0.4458359181880951,POSITIVE
106,本文,杜陽は自分の頭では何も考えられないので、彼の言うなりになって室の中へ入った。,0.703529417514801,0.49352017045021057,0.0,0.0,NEUTRAL
107,本文,少年の一人が瓶に湯を盛って待っていた。,0.8492485284805298,0.5754909515380859,0.0,0.0,NEUTRAL
108,本文,「お湯の加減はよろしゅうございます、どうかお使いくださいますように」,0.8540578484535217,0.5897418856620789,0.0,0.0,NEUTRAL
109,本文,そう言ってから少年は出て往った。,0.5285604000091553,0.5225147008895874,0.0,0.0,NEUTRAL
110,本文,もう痩せた男もいなくなって杜陽は独りになっていた。,0.7592200040817261,0.5353903770446777,0.7592200040817261,0.5353903770446777,POSITIVE
111,本文,彼は汚れた上衣を脱いでとろとろした湯で顔を洗い、汗になった肌を拭った。,1.2377272844314575,0.7201050519943237,1.2377272844314575,0.7201050519943237,POSITIVE
112,本文,「お召し更えを此処へ置いてまいります」,0.5231115818023682,0.47651082277297974,0.5231115818023682,0.47651082277297974,POSITIVE
113,本文,いつの間に入ってきたのか少年が※へ新しい衣服を入れて持ってきていた。,1.2154208421707153,0.7046762704849243,0.0,0.0,NEUTRAL
114,本文,杜陽はそれを受け取って着更えをしたが、不安でたまらなかった。,0.8176656365394592,0.5388546586036682,0.0,0.0,NEUTRAL
115,本文,「お供をいたします」,1.0485905408859253,0.6326445937156677,1.0485905408859253,0.6326445937156677,POSITIVE
116,本文,※紗燈の少年がきて立っていた。,0.8919070959091187,0.5358284115791321,0.0,0.0,NEUTRAL
117,本文,杜陽はその後から随いて往った。,0.8502466082572937,0.5649927258491516,0.0,0.0,NEUTRAL
118,本文,広い応堂があって、五色になった衣服を着た顔の赤い四十前後の男が腰をかけていた。,0.8044115900993347,0.5420042276382446,0.8044115900993347,0.5420042276382446,POSITIVE
119,本文,「あれが旦那様でございます」,1.3883987665176392,0.7120063900947571,1.3883987665176392,0.7120063900947571,POSITIVE
120,本文,※紗燈の少年はそう言って出て往った。,0.8575672507286072,0.6033179759979248,0.0,0.0,NEUTRAL
121,本文,杜陽はそこで恭しく主人に向って礼をした。,0.7244346737861633,0.5057032704353333,0.7244346737861633,0.5057032704353333,POSITIVE
122,本文,主人は席を離れてきた。,0.5577259659767151,0.5006870031356812,0.0,0.0,NEUTRAL
123,本文,「さあ、どうか、君を待ちかねておった」,0.7882766127586365,0.5653074383735657,0.0,0.0,NEUTRAL
124,本文,杜陽は主人の言うままになって主人の席の前へ往って腰をかけた。,0.6598415374755859,0.5134463310241699,0.0,0.0,NEUTRAL
125,本文,「ようこそ」,0.6061319708824158,0.5091337561607361,0.0,0.0,NEUTRAL
126,本文,主人は親しそうに言ったが、杜陽は不安だから俯向いていた。,1.364547848701477,0.6926147937774658,0.0,0.0,NEUTRAL
127,本文,「君は家の女と夙縁があるから、今晩婚礼しなくてはならないよ」,1.4400973320007324,0.7467069625854492,1.4400973320007324,0.7467069625854492,POSITIVE
128,本文,杜陽は恐ろしかった。,0.697029173374176,0.5176181793212891,0.0,0.0,NEUTRAL
129,本文,「何も心配することはないよ、君の婚礼はとうから定まっておったよ、だから私は、君のくるのを待っておった」,1.9153611660003662,0.7935524582862854,1.9153611660003662,0.7935524582862854,POSITIVE
130,本文,五六人の侍女が主人の傍へきていた。,0.7164272665977478,0.5522609949111938,0.0,0.0,NEUTRAL
131,本文,主人は侍女に向って言った。,0.5857529044151306,0.5671889185905457,0.0,0.0,NEUTRAL
132,本文,「婚礼の準備をするが宜い」,0.7931353449821472,0.533927857875824,0.0,0.0,NEUTRAL
133,本文,侍女達は引込んで往ったが、間もなく数十人の侍女が堂の中へいっぱいになるように出てきて、それが幕を張り席をこしらえはじめた。,0.6726072430610657,0.5196419954299927,0.0,0.0,NEUTRAL
134,本文,杜陽は心配そうな眼をしておずおずとそれを見ていた。,1.025590181350708,0.5355505347251892,1.025590181350708,0.5355505347251892,POSITIVE
135,本文,簫の音が起って騒がしかった堂の中が静かになってきた。,1.6339082717895508,0.7788381576538086,1.6339082717895508,0.7788381576538086,POSITIVE
136,本文,繍のある衣服を着てかつぎをした女が侍女に取り巻かれて出てきた。,0.8404704332351685,0.6278881430625916,0.0,0.0,NEUTRAL
137,本文,「さあ、どうかこちらへ」,0.6427211165428162,0.4903314411640167,0.0,0.0,NEUTRAL
138,本文,数人の侍女が杜陽の傍へきた。,0.658378541469574,0.5554972887039185,0.0,0.0,NEUTRAL
139,本文,杜陽はどうしていいか判らなかった。,1.0004823207855225,0.5445694923400879,0.0,0.0,NEUTRAL
140,本文,「君も往って式をすますが宜いだろう」,0.6746627688407898,0.5054077506065369,0.0,0.0,NEUTRAL
141,本文,主人が言った。,0.6468033194541931,0.5732232332229614,0.0,0.0,NEUTRAL
142,本文,杜陽はふらふらと起って侍女に引きずられるように紅い瓔瑜の処へ往った。,0.4885992705821991,0.47237253189086914,0.0,0.0,NEUTRAL
143,本文,花嫁と花婿は其処で拝をしあった。,0.7500709295272827,0.5120970606803894,0.7500709295272827,0.5120970606803894,POSITIVE
144,本文,女の体に塗った香料の匂いが脳に浸みて杜陽の心を快惚の境へ誘った。,1.4540075063705444,0.7791582942008972,1.4540075063705444,0.7791582942008972,POSITIVE
145,本文,彼は夢心地になって女の室へ伴れて往かれたのであった。,1.4475129842758179,0.6982903480529785,1.4475129842758179,0.6982903480529785,POSITIVE
146,本文,杜陽は恥かしそうに俯向いている綺麗な少女と向きあっていた。,0.9478833079338074,0.5152658820152283,0.9478833079338074,0.5152658820152283,POSITIVE
147,本文,杜陽はこの女は姑射の飛仙ではないかと思った。,0.987372875213623,0.6604393720626831,0.0,0.0,NEUTRAL
148,本文,「幾歳になります」,0.6470326781272888,0.5467242002487183,0.6470326781272888,0.5467242002487183,POSITIVE
149,本文,杜陽は他に言うことがないのでそう言って聞いてみた。,1.263489842414856,0.7228599786758423,0.0,0.0,NEUTRAL
150,本文,「十六よ」,0.3862746059894562,0.45583605766296387,0.3862746059894562,0.45583605766296387,POSITIVE
151,本文,女は紅くなっている顔を見せた。,0.4838697910308838,0.5002831816673279,0.0,0.0,NEUTRAL
152,本文,「私はまだ姓も聞かなかったが、なんといいます」,0.9943797588348389,0.5571802258491516,0.0,0.0,NEUTRAL
153,本文,「陳よ」,0.3677254319190979,0.4447573721408844,0.0,0.0,NEUTRAL
154,本文,「お父様は、どんな官をなされておりました」,0.5067490339279175,0.4608800709247589,0.5067490339279175,0.4608800709247589,POSITIVE
155,本文,「お父様は、一度も仕えたことなんかないわ」,0.5628886222839355,0.4978097379207611,0.5628886222839355,0.4978097379207611,POSITIVE
156,本文,「そう」,0.886962354183197,0.6415924429893494,0.0,0.0,NEUTRAL
157,本文,其処には青い焔を吐いている燭が、とろとろと燃えていた。,0.6961303353309631,0.5245566964149475,0.0,0.0,NEUTRAL
158,本文,杜陽は紅い霞に包まれているような心地になっていた。,0.7328209280967712,0.5461688041687012,0.0,0.0,NEUTRAL
159,本文,その杜陽の眼に結婚の祝いにくる数十軒の親類の人達が映ったが、皆金のある身分のある人ばかりのようであった。,0.6857054233551025,0.5475755929946899,0.0,0.0,NEUTRAL
160,本文,杜陽はその親類の中で主人の甥になるという男とすぐ友達になった。,1.1595252752304077,0.6369180679321289,1.1595252752304077,0.6369180679321289,POSITIVE
161,本文,それは封という眼の鋭い背の高い大きな男で、怒りっぽい性質であったが杜陽には優しかった。,1.1143416166305542,0.5064237117767334,1.1143416166305542,0.5064237117767334,POSITIVE
162,本文,「封哥さんは、怒りっぽい方だから、気をつけてくださいよ、お父様は、あなたを此処の後継者になされようとしてますから、親類の者にどうかわるく思われないようにね」,1.0012568235397339,0.633493185043335,0.0,0.0,NEUTRAL
163,本文,女は時どきこんなことを言って杜陽に注意したが、彼はべつに気にかけなかった。,0.9614750146865845,0.5497945547103882,0.9614750146865845,0.5497945547103882,POSITIVE
164,本文,そのうちに女は妊娠して小供を生んだ。,0.7760140299797058,0.5898683667182922,0.0,0.0,NEUTRAL
165,本文,親類の者は集まってきてその生れた小供の祝いをした。,0.7825127840042114,0.5265744924545288,0.7825127840042114,0.5265744924545288,POSITIVE
166,本文,杜陽は封生と二人で祝いの席をはずして女の室で酒を飲んでいた。,0.5826416611671448,0.48980847001075745,0.0,0.0,NEUTRAL
167,本文,それは夏のことで酷く暑かった。,0.7884218096733093,0.5660392045974731,0.0,0.0,NEUTRAL
168,本文,封生はいきなり諸肌を脱いで盃を手にした。,0.4554041028022766,0.48222196102142334,0.0,0.0,NEUTRAL
169,本文,杜陽にはその不行儀が面白くなかった。,1.0690451860427856,0.582893431186676,0.0,0.0,NEUTRAL
170,本文,「此処はあれの室じゃないか、たとえいなくっても、あまり無礼じゃないか」,0.9708923101425171,0.6081904768943787,0.0,0.0,NEUTRAL
171,本文,すると封生が怒った。,0.633938193321228,0.459893137216568,0.0,0.0,NEUTRAL
172,本文,「生意気なことを言うない、小僧っ子の癖に何を言うんだ、可哀そうな奴だから、此処へ置いて世話をしてやってれば、つけあがって、乃公に向って唇を反すとはなんだ、乃公が黙ってれば、いい気になりやがって」,0.7707943916320801,0.5350958108901978,0.0,0.0,NEUTRAL
173,本文,杜陽も負けてはいなかった。,0.6522169709205627,0.5159757733345032,0.0,0.0,NEUTRAL
174,本文,彼はいきなり傍の銅躋を取って封生に向って投げつけたが、それでも怒りが収まらないのでその袖を掴んでびりびりと引き裂いた。,0.5525814890861511,0.546161413192749,0.0,0.0,NEUTRAL
175,本文,と、同時に封生の体は跳りあがって、咆哮する声が四辺の空気を顫わした。,0.40187573432922363,0.48273327946662903,0.0,0.0,NEUTRAL
176,本文,杜陽は後ろへひっくりかえった。,0.6817741990089417,0.5624641180038452,0.0,0.0,NEUTRAL
177,本文,獣の咆哮するような声がまた起った。,0.590432345867157,0.546271026134491,0.0,0.0,NEUTRAL
178,本文,祝いの席にいた親類の者がばらばらと走ってきた。,0.5172667503356934,0.4471243917942047,-0.5172667503356934,-0.4471243917942047,NEGATIVE
179,本文,親類の者は猛り狂う封生を総がかりでなだめなだめ外へ伴れて往った。,0.9576638340950012,0.539381742477417,0.9576638340950012,0.539381742477417,POSITIVE
180,本文,杜陽は起きあがってそれを追って出て往った。,0.851382315158844,0.5337764024734497,0.0,0.0,NEUTRAL
181,本文,「馬鹿、狂人、汝なんぞに負けるものかい、さあ勝負をしよう、おい、逃げるのか、ようやらないのかい」,1.0398898124694824,0.6332175135612488,-1.0398898124694824,-0.6332175135612488,NEGATIVE
182,本文,杜陽のそうした容を主人は階廊に立って見ていた。,0.8627961277961731,0.5124204754829407,0.0,0.0,NEUTRAL
183,本文,其処へ女が心配してきた。,0.9200833439826965,0.6101457476615906,0.0,0.0,NEUTRAL
184,本文,「私はあの男を後継者にしようと思っていたが、もうしかたがない、それにあれをあんなに怒らしたなら、あの男の生命がない、残念だが早く逃がすがいい、ぐずぐずしていちゃ大変だ」,0.6272093057632446,0.517322301864624,0.6272093057632446,0.517322301864624,POSITIVE
185,本文,女は顔に袖をやって泣きだした。,0.4387153089046478,0.49373337626457214,0.0,0.0,NEUTRAL
186,本文,杜陽はこの時思うさま封生を罵ったので、いくらか胸がすっきりして引返してきたところであった。,0.9527358412742615,0.5534611344337463,0.0,0.0,NEUTRAL
187,本文,主人はそれを見て言った。,0.6550723910331726,0.5795438289642334,0.0,0.0,NEUTRAL
188,本文,「君は、此処にいちゃ大変だ、もう何と思っても取りかえしがつかない、早く此処を逃げるが宜いだろう」,0.6257135272026062,0.4464159905910492,-0.6257135272026062,-0.4464159905910492,NEGATIVE
189,本文,杜陽は封生と喧嘩した位で自分を去ろうとする主人の心が冷酷に思われた。,0.85971599817276,0.6006500124931335,0.0,0.0,NEUTRAL
190,本文,「あんな者と喧嘩した位で、私を去ろうとなさるのは、ひどいじゃありませんか、封は実に怪しからん奴ですよ、あれの室で裸になるものですから、私が戒めると私を侮辱するものですから、こんなことになったのです、罪はあの封にあります、もし封が自分の罪をさとらないで、まだ何かするようであったら、私が一人で相手になります、決して皆さんに御迷惑はかけません、どうか私に任しておいてください」,1.4462131261825562,0.7908883094787598,1.4462131261825562,0.7908883094787598,POSITIVE
